"id","address","name","email","url","contact","country_id","publish","url_validated","description","phone","state_mode","location","current_dates","next_dates","logo","cover","photos","youtube_id","director_name","categories","created_at","updated_at","lang"
383,"4, BOZDAG STREET",INTERNATIONAL NICOSIA FOLK DANCE FESTIVAL,ozlemkadiraga@gmail.com,"","",586,false,false,WE ARE ORGINISE INTERNATIONAL NICOSIA PEACE-FRIENDSHIP  FOLK DANCE FESTIVAL EVERY YEAR.,+903923712521,offline,NICOSIA,"","","","","","","","1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1",2024-09-05 07:28:45.881,,1
386,Piazza S. Maria Maggiore,Festival Internazionale del Folklore 'Flavio Fiorletta' - Alatri,culturaeturismo@comune.alatri.fr.it,"","",90,true,false,"ALATRI
Festival Internazionale del Folklore ""Flavio Fiorletta""",+39 0775 448378,offline,Alatri,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1",2024-09-05 07:28:45.881,,1
393,Vevcani,Festival of folk culture POBRAZENJE Vevcani ,kud.drimkol@gmail.com,http://kuddrimkol.mk,"",145,true,false,"International folk festival in the municipality of Vevcani, Macedonia, celebrating different folk dances and customs",+389 (0) 75/425-250,offline,"Vevcani, Macedonia","","","","","","","","1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
394,"",Festival Internacional del Paraiso Verde,pgaraymirta@gmail.com ,"","",138,false,false,"","595 -973897238",offline,Minga Pora,"","","","","","","","1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0",2024-09-05 07:28:45.881,,1
400,"",FESTIVAL INTERNACIONAL DE SANTANI,pgaraymirta@gmail.com,"","",138,false,false,"Festival de danza, música, gastronomía  y artesanía  bajo el lema de ""Uniendo Culturas""","595 644 20573",offline,"San Estanislao, ","","","","","","","","1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0",2024-09-05 07:28:45.881,,1
413,"Budo Tomovic,Podgorica",International children festival ''Skoci kolo da skocimo',emindjecevic@yahoo.com,"","",122,true,false,"",+38269924314,offline,Podgorica,"","","","","","","","1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
414,"Njegoseva Street 69, Cetinje",International Folk Festival 'Cetinje',kudnjegos@gmail.com,"","",122,true,false,"",+382 69 810360,offline,Cetinje,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
415,Gradsko šetalište bb,ETNOFEST International folklore festival - Cacak,kud.zele@yahoo.com,"","",160,false,false,"The International Folklore Festival ""ETNOFEST"" was established in 2016 with the aim of gathering international ensembles from all over the world. Respecting the tradition and customs of all nations, cooperation and socializing are the main goals of our festival.
The festival ""Etnofest"" has been officially supported since 2018 by the city of Cacak and it has been put into the calendar of events that are of importance to the city.",+381653335586,offline,Cacak,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1",2024-09-05 07:28:45.881,,1
420,Kralja Tomislava 3,International and National folk festival 'Ðakovacki vezovi',tz-grada-djakova@os.t-com.hr,www.tzdjakovo.eu,"",48,true,false,"The first ""Ðakovacki vezovi"" were held on July 2nd and 3rd, 1967, as a specific occasional tourist-cultural event on the occasion of the International Year of Tourism on the initiative of Dr. Zvonimir Bencevic.The main event is held every year in July and lasts for three days. It commences on Friday with the opening ceremony and ends on Sunday with the program ""Slavonia, the land of noblemen"" and their solemn closing.

In these three days on the stage in Strossmayer's park is performed the original folklore primarily from Slavonia, Baranja and Western Srijem as well as other parts of Croatia. Fastival also hosts international groups. ",+385-31-812-319,offline,FOLK FESTIVAL ,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0",2024-09-05 07:28:45.881,,1
426,"","49° Congreso Mundial CIOFF - Chile 2019.",cioff-chile@cioff.org,"","",38,false,false,. ,"",offline,"","","","","","","","","1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
432,García Dóriga 15 - 1º Izq.,Mostra Folclórica Internacional Infantil Popular de Viveiro,bagoasdaterra@gmail.com,www.bagoasdaterra.com,"",59,true,false,"",+34.982.560.444,offline,VIVEIRO - LUGO,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1",2024-09-05 07:28:45.881,,1
433,Avda. Los Minguero c/Juana de Lara,ENCUENTRO NACIONAL DE FOLKLORE CIOFF PARAGUAY-2019,thatyag@gmail.com,"","",138,false,false,"Reuniones, talleres, foro, conferencia  y muestra artística de los grupos asociados al CIOFF Paraguay","595 973 113061",offline,Minga Guazù,"","","","","","","","0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0",2024-09-05 07:28:45.881,,1
434,Námestie 1. mája 480/1,Festival ludovej kultúry Koliesko,janka.krotakova@kokava.sk,https://www.kokava.sk/koliesko.phtml?id5=18566,"",57,false,false,"Festival of traditional dance, songs, crafts, workshops, exposition, market and gastronomy. Conference on traditional culture. ",+421903559014,offline,Kokava nad Rimavicou,"","","","","","","","0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0",2024-09-05 07:28:45.881,,1
435,"Jl. Panglima Polim No.36, Sumbang-Bojonegoro",Bojonegoro Thengul International Folklore Festival,sayrachmat@yahoo.com,"","",82,false,false,"",+62215657882,offline,Dinas Pendidikan Kab Bojonegoro,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1",2024-09-05 07:28:45.881,,1
437,Hotel Epinal,South European Sector Meeting Bitola,"","","",145,false,false,"","",offline,Bitola,"","","","","","","","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
438,SILISTRA MUNICIPALITY 33 SIMEON VELIKI STR.,SILISTRA International Children's Dance Festival 'Tomorrow's Peace begins with today's friendship',kultura_ss@abv.bg,"","",28,true,false,"DESCRIPTION
Every year Silistra is the festival center of a prestigious event - the International Children's Dance Festival ""Tomorrow's Peace begins with today's friendship"".
This is a celebration of sunny children's smiles, the bright color of costumes from different corners of the world, the only language spoken worldwide - the language of music and dance. 
The festival is organized by the Municipality of Silistra. It is held under the patronage of the Mayor of the Municipality of Silistra and with the support of the Ministry of Culture.
It started in 1994, as the first International Children's Dance Festival in Bulgaria with the impactive message: ""Tomorrow's peace begins with today's friendship.""
Many children's dance groups from all over the world - Europe, Asia, America, Africa, have visited Silistra. The history of the festival is extremely rich and preserves original culture, dance and music. Thousands of young participants, viewers and guests get to keep the love of the dance in their hearts for a lifetime, as well as the memory of friendship and the hospitality of the beautiful city of Silistra. 
The citizens of Silistra warmly welcome the youngest ambassadors of today's friendship and tomorrow's peace. Every participant, guest and spectator enjoys watching the smiling and beautiful children's faces, beautiful dances and costumes.     
The contribution of the festival to the dialogue between young people, cultures and peoples is invaluable. 
Every year more than 500 children from 4-5 countries and 10 local dance formations are included in the event.
During the event there is a festival club in the foyer of the Hall of the Municipality of Silistra, where journalists, participants, guests and citizens can get updated information about the festival days. For three consecutive evenings, the audience in Silistra witnesses extremely rich and colorful concerts, presented to us by the ""Children of the World"". 
Accompanying events during the festival are:
- The beginning of the festival - a great parade through the city, featuring all children's groups, guests and hosts of the festival. 
- ""Dance Workshop"" - learning one of the most popular dances from each country, guest at the festival. All children participating in the festival also take part in the workshop. The workshop is held outdoors - in the Danube Park. 
- Miss and Mister Festival competition. A celebration of friendship and love, a message for tomorrow's peace. Children write their messages for peace on a piece of paper. 
- The official closing of the festival is accompanied by a Final Festival concert with the participation of all groups. All participants dance together to show the dances they learned at the workshop and finish with “horo”. Paper letters with messages for peace are released to fly in the sky, hung on balloons so they can symbolically reach the whole world. 
During these festival days, new friendships are being created, and the slogan of the international children's forum ""Tomorrow’s peace starts with today’s friendship"" is proved in practice. 

PARTICIPATION REGULATIONS 
-	Children's dance groups from the country and abroad at the age of 8 to 15 years can participate in the festival.
-	The total number of the group / dancers, managers, musicians, drivers and accompanying persons / up to 32 people.

NEEDED MATERIALS:
-	Creative biography of the group, number of participants / dancers, orchestra, artistic leaders, etc./, date and time of arrival, mode of transport.
-	Promotional materials - photos, leaflets, posters, CD and others.

FESTIVAL PROGRAM 
-	All groups prepare programs - 3 to 5 minutes / for parade and opening /.
-	More than 30 minutes to participate in concert programs.
-	3 - 4 popular dances for the region or the country they are from, for teaching in the dance workshop.
The festival is not of a competitive nature. All participants receive a diploma for participation in the festival and souvenirs. 

         ACCOMMODATION, EXPENSES 
All participants are accommodated in a hotel. The costs of accommodation and meals in a restaurant during the festival are at the expense of the organizers - Silistra Municipality. Each group bears the cost of travel to Silistra and back.

ACCOMPANYING EVENTS 
-	Dance workshop /school/
-	Parade – preferably with an orchestra accompaniment. 
-	Theoretical and practical seminars.
-	Sightseeing.
-	Miss and Mister Festival Competition. The competition is usually held at the swimming pool in Drustar Hotel Complex or in the theater hall. So it is necessary for the participants to wear swimsuits and prepare attractive costumes or typical national ones. Each national couple prepares in advance a message to the children of all nationalities.

COPYRIGHT 
The organizers retain the rights of all kinds of documenting, broadcasting and playing the festival, as well as the rights to change the statute.
",+359 86 816 258 ,offline,SILISTRA MUNICIPALITY,"","","","","","","","1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1",2024-09-05 07:28:45.881,,1
447,Föld street 71.,Danube Carnival International Cultural Festival,dunaart@t-online.hu,www.dunakarneval.hu,"",80,false,false,"Contemporary dancers, international artists and traditional Hungarian folk dancers meet every June in Budapest to celebrate the joy of dance. In addition to the many dance performances the carnival's program includes a Carnival Parade between the Danube Promenade and Vörösmarty tér, an international dance competition and a spectacular gala event.","",offline,"Margit Island, Vörösmarty Square, Heritage House","","","","","","","","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
449,Szent István square 5.,Summerfest International Folklore Festival and Folkart Fair,sziq@mail.battanet.hu,http://summerfestbatta.hu/,"",80,true,false,"Százhalombatta, Szigetszentmiklós, Tököl - It is a great pleasure of these 3 organizing towns that during the last 29 years of common work, Summerfest has came to be one of the biggest folklore festivals in Europe. Százhalombatta, Tököl and Ráckeve were also host towns in the III World Folkloriada in 2004. In the past years over a hundred countries including dancers and musicians participated at the programs of Summerfest (from nearly all of the continents).","",offline,Barátság Cultural Centre,"","","","","","","","1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0",2024-09-05 07:28:45.881,,1
451,Šentvid pri Sticni 70,International Folklore festival ŠENTFOLK,  vidovo@gmail.com,www.kd-vidovo.si,"",58,false,false,"","",offline,Šentvid pri Sticni,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
452,Trg seljacke sloge 9,'Children games'-International children folk festival,oss.busevec@oss-busevec.hr,www.oss-busevec.hr,"",48,true,false,"","",offline,Ogranak seljacke sloge Buševec,"","","","","","","","1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1",2024-09-05 07:28:45.881,,1
459,"Via Grazia Deledda, 45",Aspettando la Sagra Festival Internazionale del Folklore - Nuoro,info@amicidelfolklore.it,www.cioff-italia.org,"",90,true,false,"Il primo Festival Internazionale del Folklore fù organizzato nel 1975, ciò ha fatto si che Nuoro fosse protagonista di un evento culturale senza precedenti, con la partecipazione di 5 paesi esteri rappresentati da validissimi interpreti delle tradizioni popolari.Tutto questo quando ancora le frontiere chiuse rappresentavano grossi ostacoli per gli scambi culturali.
Negli anni sono stati diversi i paesi che hanno partecipato, tra questi ricordiamo la Russia, l’ Argentina, la Serbia, il Ghana,il Brasile, la Corea e tanti altri.
Il contributo negli anni di ogni singolo componente ha fatto si che si arrivasse alla 21^edizione del Festival Internazionale del Folklore, fiore all’ occhiello delle attività degli Amici del Folklore; manifestazione a cui tutti i nuoresi tengono tanto perche regala alla nostra città, capitale sarda  del folklore e delle tradizioni e città dei cori,una dimensione internazionale e di luogo dell’ accoglienza.
Questa manifestazione ci insegna la bellezza del confronto tra culture diverse, del susseguirsi di musicalità differenti che messe insieme danno vita ad uno spettacolo molto apprezzato e dal grande seguito.","",offline,Gli Amici del Folklore - NUORO,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
460,"Via Silvio Pellico, 46",Festival Internazionale del Folklore 'Città di Bitonto',repambanelle@libero.it,www.cioff-italia.org,"",90,true,false,"","",offline,Bitonto,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1",2024-09-05 07:28:45.881,,1
461,"Via Umberto I°, 555",Festival Internazionale del Folclore - Roccalumera,natalefranzone@hotmail.com,www.cioff-italia.org,"",90,true,false,"An appointment with dances and voices from the world not to be missed, a festival of sounds and colors to strengthen the bonds of friendship between peoples in an ideal embrace of brotherhood and to break down all barriers representing an important moment of union. 
The articulation of the event is formulated in such a way as to allow the widest participation of the public, in fact, the shows, mostly evening, are carried out in order to make the stay of the tourists in our IonianRiviera as pleasant as possible, as well as to favor from the tourist, Cultural and Social point of view the entire Ionian strip of the Province of Messina, with a very large audience during the shows being the only historical event of international folkloristic nature to be present in the summer program of the Roccalumera events.",+39 0942 744 254,offline,Roccalumera,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1",2024-09-05 07:28:45.881,,1
479,"14 thiamruammitr rd.",International Cultural Festival in Celebration of HM the Queen's Birthday Anniversary,cioffthailand@gmail.com,"","",173,false,false,"The festival is aimed to celebrate Her Majesty Queen Sirikit’s Birthday on 12th August 2020 and also to promote the intercultural exchanges among countries. The festival will include the performances, handicrafts and food market and exhibitions. ",+6626454079,offline,Thailand Cultural Centre,"","","","","","","","1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
480,"",Volkskunstweek Sint-Niklaas,info@ossaart.org,volkskunstweek@ossaart.org,"",18,false,false,"www.ossaart.org
volkskunstweek@ossaart.org","",offline,Sint Niklaas,"","","","","","","","1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
481,"",MELAKA INTERNATIONAL RIVER ARTS FESTIVAL (MIRAF),SHEELAZIDDIN@YAHOO.COM,"","",109,false,false,"The festival held in Malacca for the first time in 2019. The performance was along the Melacca River. It is a collaboration event with CIOFF Malaysia,  Melaka Heritage Institute and the Malacca state agencies.  The festival consists of folk dance performance, dance and music workshop, traditional food and games demonstration, and handicraft fair.",+60126694155,offline,MELAKA,"","","","","","","","1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0",2024-09-05 07:28:45.881,,1
482,"Los Algarrobos, Chiriquí",Festival Internacional del Almojabano Con Queso,academia21corella@hotmail.com,"","",136,true,false,Intercambio Cultural con grupos internacionales para proponer en escenarios el patrimonio Cultural y exaltar la gastronomía típica de la región que organiza el festival.,"",offline,"Dolega, Chiriquí","","","","","","","","1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1",2024-09-05 07:28:45.881,,1
493,Tenggarong City,Erau Adat Kutai & International Folk Art Festival 2022,sayrachmat@yahoo.com,"","",82,false,false,"",+62215657882,offline,"Tenggarong, Kutai Kertanegara- East Kalimantan","","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
494,"Jl. Panglima Polim No.36, Sumbang-Bojonegoro",Bojonegoro Thengul International Festival 2022,sayrachmat@yahoo.com,"","",82,false,false,"",+62215657882,offline,Dinas Kebudayaan dan Pariwisata Kabupaten Bojonegoro,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
495,Surabaya,Surabaya Cross Culture International Folk and Art Festival 2022,sayrachmat@yahoo.com,"","",82,false,false,"",+62215657882,offline,Surabaya - East Java,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
496,Polewali Mandar,Polewali Mandar International Folk and Art Festival 2022,sayrachmat@yahoo.com,"","",82,false,false,"",+62215657882,offline,Polewali - West Sulawesi,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
497,Los Mingueros 478,"2do. FESTIVAL NACIONAL DE FOLKLOR ",cioff.paraguay@gmail.com,"","",138,false,false,"Festival folklorico de música y danza organizado por la Sección Nacional Paraguaya CIOFF, con la participación de grupos asociados. ","595 64420573",offline,CIOFF Paraguay Sección Nacional - FanPage,"","","","","","","","0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0",2024-09-05 07:28:45.881,,1
498,Los Mingueros 478,"1 FESTIVAL INTERNACIONAL NEIKE DON MARIO",cioff.paraguay@gmail.com,"","",138,false,false,"Festival de danza y música  folklorico internacional en linea, homenaje a un gran maestro de  nuestra Sección Nacional Paraguaya, Mario Garcá Siani","595 644 20573",offline,Facebook live,"","","","","","","","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0",2024-09-05 07:28:45.881,,1
501,"",CNES Sector meeting and Danceproduction,"","","",133,false,false,"","",offline,Ede,"","","","","","","","1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
508,Narayangopal Road,NEPAL2023 International Folk Dance and Music Festival,cioff-nepal@cioff.org,"","",126,false,false,"",+9779848793388,offline,Kathmandu,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1",2024-09-05 07:28:45.881,,1
509,Théâtre de verdure ,FIFTA : Festival international de folklore traditionnel d'Agadir,Cioff-morocco@cioff.org ,www.festivalfifta.com ,"",114,false,false,"Le festival international de folklore traditionnel d'Agadir est un festival qui se fait chaque année, caractérise par ses spectacles, expositions, formations, rencontre, balade touristique.. ","00212661586899",offline,Agadir ,"","","","","","","","1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0",2024-09-05 07:28:45.881,,1
511,Taskopru Belediye Baskanligi,TASKOPRU INTERNATIONAL CULTURE AND GARLIC FESTIVAL//2024 FESTIVAL WAS CANCELLED DUE TO MUNICIPALITY ELECTIONS,cioffturk@gmail.com,"","",182,true,false,"","05323513969",offline,TASKOPRU,"","","","","","","","1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1",2024-09-05 07:28:45.881,,1
512,Sivrihisar Belediye Baskanligi,SIVRIHISAR INTERNATIONAL NASREDDIN HODJA CULTURE AND ART  FESTIVAL,cioffturk@gmail.com,"","",182,true,false,"","05323513969",offline,SIVRIHISAR,"","","","","","","","1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1",2024-09-05 07:28:45.881,,1
513,"","51th CIOFF World Congress",apsydor@gmail.com,http://www.etnovyr.org.ua/cioff/,"",184,false,false,CIOFF World Congress and General Assembly,"",offline,Dnister Hotel,"","","","","","","","1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0",2024-09-05 07:28:45.881,,1
514,"",Festival Nacional -Paraguay ete Villa Elisa ,romigonzalez21@hotmail.com ,"","",138,false,false,Festival  de musica y danza con grupos nacionales e invitados especiales. Festejo Aniversario 20 años de fundación del grupo,"",offline,Villa Elisa - Central ,"","","","","","","","0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0",2024-09-05 07:28:45.881,,1
515,Centro Urbano ,FESTIVAL INTERNACIONAL DE TERERE,carlacasco02@icloud.com ,"","",138,false,false,"Festival Tradicional de musica, danza, artesania, gastronomia y tradiciones populares","",offline,Distrito Itakyry - Alto PAraná ,"","","","","","","","1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0",2024-09-05 07:28:45.881,,1
516,CIUDAD PANAMA,FESTIVAL NACIONAL DE BAILES FOLKLÓRICOS CIOFF PANAMÁ,edanhanchi@hotmail.com,"","",136,true,false,Encuentro no competitivo de los grupos afiliados a la sección nacional cioff Panamá donde se presenta en un mismo escenario lo mejor de las propuestas artísticas de cada grupo promoviendo nuestro patrimonio cultural intangible a través de la danza.,"396-9856",offline,TEATRO BALBOA,"","","","","","","","0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1",2024-09-05 07:28:45.881,,1
519,"Via da S. Cataldo, 22",Estate Internazionale del Folklore - Castrovillari,estatedelfolklore@gmail.com,www.estateinternazionaledelfolklore.it,"",90,true,false,"",+39 0981 27696,offline,Castrovillari,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1",2024-09-05 07:28:45.881,,1
520,"",International Folklore Festival 'NEIGHBOURS',presidente@cioff-italia.org,www.cioff-italia.org,"",90,true,false,"",+39 0771 658600,offline,Italia,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
521,Tenggarong,Erau Adat Kutai & International Folk Art Festival 2023,sayrachmat@yahoo.com,"","",82,false,false,"",+62215606358,offline,"Tenggarong, Kutai Kertanegara- East Kalimantan","","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
522,Surabaya ,Surabaya Cross Culture International Folk and Art Festival 2023,sayrachmat@yahoo.com,"","",82,false,false,"",+62215606358,offline,Surabaya,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
523,"Jl. Panglima Polim No.36, Sumbang-Bojonegoro",Bojonegoro Thengul International Festival 2023,sayrachmat@yahoo.com,"","",82,false,false,"",+62215606358,offline,Dinas Kebudayaan dan Pariwisata Kabupaten Bojonegoro,"","","","","","","","1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1",2024-09-05 07:28:45.881,,1
524,Oostervalge 52a/ 53,International Dance & Music Festival Op Roakeldais,d.kloosterhuis@oproakeldais.nl,www.oproakeldais.nl ,"",133,true,false,"The biggest yearly festival in The Netherlands. Over 10 International groups 2 national groups , 5 different stages, mainstage over 1200 audiance, special schools program for 2000 schoolkids, latin nightl. Dance with the World during festival Op Roakeldais in Warffum!","",offline,Warffum,"","","","","","","","1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1",2024-09-05 07:28:45.881,,1
525,Corposanpedro, Encuentro Nacional e Internacional de Danzas Folclóricas 'Inés García de Durán' ,Guigo56@yahoo.com,"","",42,false,false,"En el marco del Festival Folclórico, Reinado Nacional del Bambuco se desarrolla el Encuentro Nacional e Internacional de Danzas Folclóricas que reúne a agrupaciones nacionales e internacionales durante las celebraciones de San Juan y San Pedro. ","",offline,Gobernación del Huila,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0",2024-09-05 07:28:45.881,,1
526,Km 16 Ruta 2 Alto Paranà,VI FESTIVAL INTERNACIONAL DE FOLKLORE MINGUERO JEROKY,tatianaquinogaray@gmail.com,"","",138,false,false,"Festival  de danza folklorica, musica, artesania, gastronomia y talleres culturales",+595973113061,offline,Minga Guazú,"","","","","","","","1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0",2024-09-05 07:28:45.881,,1
527,"Dom kulture Skaljari bb, Kotor",International Festival Folklore Kotor,info@iffkotor.me,www.iffkotor.me,"",122,true,false,"",+38268300811,offline,Kotor,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
528,Brce 23,Mediterranean International Folklore Festival 'Za jubav tance igraše',kud.antezaninovic@gmail.com,"","",48,true,false,"","",offline,Kaštel Kambelovac,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0",2024-09-05 07:28:45.881,,1
534,"",FESTICULTURAS - FESTIVAL INTERNACIONAL DE FOLKLORE,cioffperu.relacionespublicas@gmail.com,https://www.facebook.com/FestivalInternacionalFolklorePeru,"",139,false,false,"""II FESTICULTURAS"" - FESTIVAL INTERNACIONAL DE FOLKLORE
2024 en la  ciudad de Arequipa y Provincias de Arequipa
ORGANIZADOR: Asociación Cultural ""TRADICIONES PERU"" Cia. de Danza y Música
Director: Raúl Fernández Medina
E-MAIL: 
cioffperu.relacionespublicas@gmail.com / cioffperu.presidencia@gmail.com

","",offline,AREQUIPA,"","","","","","","","1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1",2024-09-05 07:28:45.881,,1
535,ASOCIACION CULTURAL AFROCHINCHA,FESTIVAL INTERNACIONAL VIVE CHINCHA,cioffperu.relacionespublicas@gmail.com,"","",139,false,false,"FESTIVAL INTERNACIONAL ""VIVE CHINCHA""
Del 28 de octubre al 31 de octubre 2022 en la ciudad de Chincha
ORGANIZADOR: Asociación Cultural AFROCHINCHA Y Asociación Cultural D1
Directores: Vannia Masias y Porfirio Cartagena Monserrate
E-MAIL: 
cioffperu.relacionespublicas@gmail.com / cioffperu.presidencia@gmail.com
","",offline,CHINCHA ,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
554,"Jingde,Jiangxi",Annual Conference of National Culture Center of China 2023,"","","",39,false,false," themed forum, performance, exhibition","",offline,"","","","","","","","","0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0",2024-09-05 07:28:45.881,,1
555,"Shenzhen,Guangdong",China Village Fairy Tale Festival 2023,"","","",39,false,false,"Carry out the Village Fairy Tale Festival Opening Performances, the Village Fairy Tale Cruise, the Little Village Official Spokesmen, the Village Fairy Tale Studies, Fairy Tale Theater on Cloud Activities, Dong Painting Online Charity Auction,etc.","",offline,"","","","","","","","","0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0",2024-09-05 07:28:45.881,,1
116,Am Wasserwerk 1 ,Grand Prix der Folklore,mecklenburger_folkloreensemble@online.de,www.folklore-ribnitz.de,"",3,true,false,"",+49-3821 812 311,offline,"","","","","","","","","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
117,Postfach 93,Internationales Lauterbacher Gildefest,kontakt@lauterbacher-trachtengilde.de,www.lauterbacher-trachtengilde.de,"",3,false,false,"
",+49-661-942 8796,offline,"","","","","","","","","1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0",2024-09-05 07:28:45.881,,1
118,"4 Rue de Goye",World Festival Ambert,contact@festival-ambert.fr,www.festival-ambert.fr,"",66,true,false, ,+33-4-73 82 66 34,offline, ,"","","","","","","","1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1",2024-09-05 07:28:45.881,,1
119,"",Coordinating Meeting CIOFF - UNESCO,"","","",66,false,false,"","",offline,UNESCO Office,"","","","","","","","1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
120,"",Tanz- und Musikfest,info@werrataler.de,www.werrataler.de,"",3,true,false,"","",offline,Kirchplatz,"","","","","","","","1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0",2024-09-05 07:28:45.881,,1
594,Distrito de Itakyry ,FESTIVAL INTERNACIONAL DEL TERERE, cioff.paraguay@gmail.com,"","",138,true,false,"Festival  folklorico de danza, musica, gastronomia, artesania","0983791168",offline,ITAKYRY,"","","","","","","","1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0",2024-09-05 07:28:45.881,,1
475,Santa Ana Piedades,Festival de Artesanias y Musica,jorge.gonzalez@cioffcostarica.org,"","",47,false,false,"Este Festival de Artesanías es organizado por CIOFF DE COSTA RICA con  la Organizacion de Artesanos .
Festival dedicado de ARTESANIA  y  MUSICA  tradicional costarricense.  ",(506)42003915,offline,Santa Ana,"","","","","","","","1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0",2024-09-05 07:28:45.881,,1
